sku,product_name,stock,cost_price,price
SGL-75100,UNIFIX Стрічка сигнальна червоно-біла 75 мм 100 м,3,59.94,78.41
940005,UNIFIX Супер клей 15 г,24,16.2,23.04
940001,UNIFIX Супер клей 2 г (планшет 12 шт.),12,4.62,6.2
940003,UNIFIX Супер клей 3 г,47,7.11,9.75
940007,UNIFIX Супер клей 50 г,43,42.24,57.59
940009,UNIFIX Супер клей гель 100 г,1,76.95,109.42
940006,UNIFIX Супер клей гель 15 г,69,18.69,25.25
940002,UNIFIX Супер клей гель 2 г (планшет 12 шт.),275,5.04,7.09
940008,UNIFIX Супер клей гель 50 г,132,44.62,60.69
940021,UNIFIX Фіксатор різьби для нерозбірних з'єднань червоний 10 г,13,27.55,37.66
940023,UNIFIX Фіксатор різьби для нерозбірних з'єднань червоний 50 г,38,70.12,95.25
940022,UNIFIX Фіксатор різьби для розбірних з'єднань синій 10 г,6,27.79,37.66
940024,UNIFIX Фіксатор різьби для розбірних з'єднань синій 50 г,1,66.0,95.25
940015,UNIFIX Холодне зварювання біле 10 г (планшет 6 шт.),58,7.2,10.19
940017,UNIFIX Холодне зварювання біле 28 г (блістер),5,25.6,36.77
940019,UNIFIX Холодне зварювання біле 57 г (блістер),8,46.75,63.35
940016,UNIFIX Холодне зварювання сіре 10 г (планшет 6 шт.),18,7.2,10.19
940018,UNIFIX Холодне зварювання сіре 28 г (блістер),17,27.2,36.77
940020,UNIFIX Холодне зварювання сіре 57 г (блістер),23,46.75,63.35
699586,UNIFIX Шнур плетений будівельний кольоровий поліпропіленовий 3мм 100м,29,133.14,167.45
699569,UNIFIX Шпагат (джут 100%) 180г,23,34.44,46.07
699570,UNIFIX Шпагат (джут 100%) 360г,37,68.88,91.26
699571,UNIFIX Шпагат (джут 100%) 540г,21,102.9,136.44
699572,UNIFIX Шпагат (джут 100%) 900г,21,171.36,227.7
699650,UNIFIX Шпагат (джут 100%) клубок 185г,48,40.74,51.39
699649,UNIFIX Шпагат (джут 100%) клубок 85г,61,19.74,26.58
699651,UNIFIX Шпагат поліпропіленовий  100г на втулці,27,22.95,28.8
699652,UNIFIX Шпагат поліпропіленовий  200г на втулці,31,42.73,56.26
699653,UNIFIX Шпагат поліпропіленовий  400г на втулці,35,75.18,100.12
699654,UNIFIX Шпагат поліпропіленовий  600г на втулці,23,112.8,148.41
699655,UNIFIX Шпагат поліпропіленовий 1000г на втулці,7,191.59,246.75
699658,UNIFIX Шпагат поліпропіленовий 165г клубок,52,38.64,52.27
699657,UNIFIX Шпагат поліпропіленовий 85г клубок,104,20.16,26.58
10109844,"VIKING Косильна струна (ліска) ""Зірка""  Ø2,4мм*15м.",484,16.36,32.66
10109845,"VIKING Косильна струна (ліска) ""Зірка""  Ø2,7мм*15м.",1318,18.8,37.6
10109846,"VIKING Косильна струна (ліска) ""Зірка""  Ø3,0мм*15м.",1142,22.59,45.02
10109859,"VIKING Косильна струна (ліска) ""Квадрат""  Ø2,4мм*15м.",771,21.27,42.54
10109860,"VIKING Косильна струна (ліска) ""Квадрат""  Ø2,7мм*15м.",667,23.04,46.08
10109861,"VIKING Косильна струна (ліска) ""Квадрат""  Ø3,0мм*15м.",598,28.33,56.66
10127023,"VIKING Косильна струна (ліска) армована ""Зірка з кордом""  Ø2,4мм*15м.",116,23.41,46.82
10127024,"VIKING Косильна струна (ліска) армована ""Зірка з кордом""  Ø2,7мм*15м.",789,27.09,54.18
10127025,"VIKING Косильна струна (ліска) армована ""Зірка з кордом""  Ø3,0мм*15м.",970,32.72,65.24
10127020,"VIKING Косильна струна (ліска) армована ""Квадрат з кордом""  Ø2,4мм*15м.",647,31.94,63.78
10127021,"VIKING Косильна струна (ліска) армована ""Квадрат з кордом""  Ø2,7мм*15м.",604,34.6,69.2
10127022,"VIKING Косильна струна (ліска) армована ""Квадрат з кордом""  Ø3,0мм*15м.",760,42.75,85.5
10127017,"VIKING Косильна струна (ліска) армована ""Кручений Квадрат з кордом""  Ø2,4мм*15м.",344,23.61,47.22
10127018,"VIKING Косильна струна (ліска) армована ""Кручений Квадрат з кордом""  Ø2,7мм*15м.",1586,27.29,54.58
10127019,"VIKING Косильна струна (ліска) армована ""Кручений Квадрат з кордом""  Ø3,0мм*15м.",1534,32.88,65.64
5342613,"VORTEX Мийка високого тиску 1500Вт (макс.125бар, 5,0л/хв, шланг 5м)",2,1764.38,2951.26
5342793,"VORTEX Мийка високого тиску 3000Вт (макс.200бар, 8.7л/хв, шланг 8м)",1,6861.66,16876.97
BRILLEND,"Акриловый герметик BRILLEND (Німечч., 310 мл)",2,15.0,20.0
4259,Бачок бензиновий пластиковий до б/т (бокова горл.),24,73.91,136.0
11482000272,"Бензопила STIHL MS 172, 35см",1,5332.68,0.0
11302000483,"Бензопила STIHL MS 180, 35см",28,5295.27,5690.0
11352000548,Бензопила STIHL MS 361,1,16795.65,0.0
,"Бензопила ланцюгова ""БелМотор"" БП-5230М (45см, 4,8кВт, 6,5к.с., 52см3) метал.корпус, легк.старт",1,1300.5,2751.03
10-04-251,Біта Н4*25мм (S2) 10шт/уп,2,37.26,48.44
50-025,"Бокорез универсальный  ""Brigadier Professional"", 2 в 1, 160 мм",1,204.29,281.92
22-1160,"Бокорізи 160 мм American type, C45, HRC 44~48",1,34.75,45.43
25-1160,"Бокорізи 160 мм, С50, що фосфатуються, HRC 55~65",1,64.44,98.57
25-1180,"Бокорізи 180 мм, С50, що фосфатуються, HRC 55~65",1,104.62,104.62
23-1200,"Бокорізи 200 мм, C55, HRC 45~50",6,58.86,84.62
,Брусок шліфувальний прямокутний Р46 (Німеччина),11,16.28,27.4
,Брусок шліфувальний прямокутний Р60 (MAAN),34,16.19,27.4
,Брусок шліфувальний трапеція Р46 (MAAN),5,16.94,28.52
,Брусок шліфувальний трапеція Р60 (MAAN),3,16.94,28.52
,Вал штанги до б/т 7 зубів,13,73.5,130.24
,Вал штанги до б/т 9 зубів,2,70.77,130.24
92-5203,Валік Гірпаінт 48/180/11 мм d 8 мм,2,11.7,17.09
92-8155,Валік поролоновий (б.р.)  150*50,4,25.6,28.35
92-8156,Валік поролоновий (б.р.)  150*60,5,31.2,34.55
92-8195,Валік поролоновий (б.р.)  190*50,12,14.39,32.78
020092 BLUM,Валік поролоновий 180*50мм,2,0.91,15.0
2159,"Валік структ губка дрібна з руч. 6мм, 80х250мм (коричневий)",4,51.4,62.73
2236,"Валік структ гумовий 60х180мм 154T (червоний) ""зігзаг""",2,84.3,124.48
2401,"Валік структ гумовий 60х180мм 191T (червоний) ""цегла""",3,90.73,135.64
2238,"Валік структ гумовий 60х180мм 198T (червоний) ""ромб""",2,84.3,124.48
2170,"Валік структ гумовий 60х180мм 2010L (синій) ""пориста""",2,137.09,185.97
2233,"Валік структ гумовий 60х180мм 2011L (синій) ""дерево""",3,125.94,185.97
2168,"Валік структ гумовий 60х180мм 2013L (синій) ""ромб""",3,137.86,185.97
2169,"Валік структ гумовий 60х180мм 2015L (синій) ""структура шкіра""",3,125.94,185.97
2402,"Валік структ гумовий 60х180мм 319T (червоний) ""тріснута кераміка""",1,82.25,121.45
2237,"Валік структ гумовий 60х180мм 324T (червоний) ""рептилія""",2,84.3,124.48
2164,Валік структ жилка плетена р6х250мм,2,76.11,112.38
2242,Валік структ М-90,1,161.15,202.17
2240,"Валік структ метал D1182А ""бамбук""",1,280.6,414.33
2239,"Валік структ пластік білий EG720-7 ""мозаїка""",3,69.04,101.95
2161,"Валік структурн з руч. 8мм, 75х220мм плетений чорний (804)",2,102.23,152.84
40-0164,Викрутка  прецизійна  в кейсі 6 двухсторонніх насадок,1,67.5,100.91
40-0041,Викрутка діелектрична з насадками 25 мм 11 эл (SL 4; 5; 6; 7 PH1/PH2/PH3; PZ1/PZ2;T15;T20) в кейсі,1,71.1,108.74
50-127 (53926-000),"Викрутка з тріскачкою ""Brigadier Professional"" (24 в 1)",10,131.0,227.77
50-126,Викрутка з тріскачкою БРИГАДИР STANDART (12 в 1),1,81.5,133.42
48-5510,Викрутка плоска SL5*100,5,20.99,20.99
48-5610,Викрутка плоска SL6*100,1,18.36,25.02
45-8610,Викрутка плоска SL6*100 усилена,11,18.36,32.29
45-8615,Викрутка плоска SL6*150 усилена,1,26.5,34.44
48-5815,Викрутка плоска SL8*150,7,24.51,33.1
45-8815,Викрутка плоска SL8*150 усилена,6,29.34,43.86
40-0515,Викрутка реверсивна з карданом з комплектом насадок 20 эл,2,131.76,201.53
40-0356,Викрутка реверсивна з комплектом насадок 34 эл,2,104.04,159.13
45-8315,Викрутка хрестова РН3*150 усилена,5,29.34,43.86
,Включатель тумблер до б/п (кит),8,7.15,16.83
,Вловлювач + пружина (під амортизатор),7,11.44,26.58
,Гайка до б/п,62,4.65,10.19
RSQ-0080,"Гніздо апаратне (""Байонет Мама"") 10-25мм (в упаковці 2шт відгрузка)",2,39.96,47.95
ET-0010,"Головка шестигранна 1/2 ""10мм * 38мм Хром - Ванад",1,14.14,20.49
ET-0011,"Головка шестигранна 1/2"" 11мм * 38мм Хром - Ванад",1,14.14,19.53
ET-0015,"Головка шестигранна 1/2"" 15мм * 38мм Хром - Ванад",1,14.15,21.16
ET-0008,"Головка шестигранна 1/2"" 8мм * 38мм Хром - Ванадиум",1,14.15,20.49
ET-0009,"Головка шестигранна 1/2"" 9мм * 38мм Хром - Ванади",7,14.14,19.52
AG-0023,Горелка з пьезоподжигом Премиум VITA Корея,4,128.88,284.85
AG-0000,Горєлка  VITA Золота Саламандра 14см (Корея),3,44.2,112.52
AG-0020,Горєлка  VITA Золота Саламандра 19см (Корея) велика,5,45.5,116.07
AG-2006,"Горєлка з пєзопідпалом ""Василіса"" (Корея) кут горіння - 360",7,93.6,238.33
KZ-08601,Граблі  розсувні оцинковані з ручкою (Польща) на закрутку,5,194.48,293.27
81036001,Губка абразивна для шліфування  DNIPRO-M Ultra  Р60 жорстка,21,8.77,12.68
81035001,Губка абразивна для шліфування  DNIPRO-M Р60 м`яка,62,3.16,9.27
08-0306,Губка для шліфування Р 60 100*70*25 мм,16,7.68,10.87
AJ-02696,Держак для кувалди-40 ЄВРО,6,13.42,16.78
AJ-02698,Держак для кувалди-70 ЄВРО,7,22.85,28.56
KZ-09716,Держак для кувалди-80 Extra,5,24.5,31.85
AJ-10962,Держак для молотка-25,9,4.57,6.17
AJ-02697,Держак для молотка-30,8,5.91,7.98
AJ-03139,"Держак для сапи/мотики 1,2м EXTRA",3,31.52,31.52
AJ-09689,Держак для сокири-70 Extra,2,24.12,30.15
AJ-11911,"Держак до лопати ЄВРО 1,1м (кратно - 12шт)",4,34.0,42.5
19-1911,"Диск для бензотримера 40Т без напайок *25,4мм",7,29.27,47.13
19-1910,"Диск для бензотримера 8Т *25,4мм",37,29.75,47.13
19-1901,"Диск для бензотримера тип ""Павук""",120,15.05,25.97
19-0180,"Диск для триммера 80Т*25,4",4,23.73,38.2
30-129,"Диск для циркулярної пилки KT 190 (54Т, 16, ламінат)",1,125.44,180.32
30-051,"Диск для циркулярної пилки KT 190 (60Т, 30, м.пласт-алюм.)",2,109.25,157.07
60678-001,"Диск для циркулярної пилки KT 200 (24Т, 32)",2,71.54,102.84
60678-005,"Диск для циркулярної пилки KT 200 (60Т, 30, м.пласт-алюм)",1,115.34,165.82
63938-001,"Диск для циркулярної пилки KT 205 (24Т, 30)",1,94.07,94.07
63939-001,"Диск для циркулярної пилки KT 210 (24Т, 30)",1,111.5,111.5
,Диск павук до б\т (кращий) DL-1105,24,29.01,53.16
DL-1101,Диск паук ПРОФІ до б/т (на блістері),15,53.33,92.92
08-7238,"Диск пильний для дерева з напайками ТИТУЛ 230*22,2*80Т",2,99.0,148.01
5-18-041,"Диск пильний для дерева з твердосплавними напайками 180*32*40T, адаптер 32-30, GRANITE",1,72.9,106.47
5-18-061,"Диск пильний для дерева з твердосплавними напайками 180*32*60T, адаптер 32-30, GRANITE",1,84.06,122.77
5-19-040,"Диск пильний для дерева з твердосплавними напайками 190*16*40T, GRANITE",3,83.05,105.16
5-19-060,"Диск пильний для дерева з твердосплавними напайками 190*16*60T, GRANITE",4,87.84,128.29
5-19-041,"Диск пильний для дерева з твердосплавними напайками 190*30*40T, GRANITE",2,72.0,105.16
5-19-061,"Диск пильний для дерева з твердосплавними напайками 190*30*60T, GRANITE",2,87.84,128.29
19-1904,"Диск-павук для бензотримера (під MAKITA, без блістера)",18,20.86,35.98
GR-19658,"Дріт GRADIENT для нерж. 0,8мм 450 гр ER-308L",5,170.4,213.0
GR-17318,Дріт зварювальний оміднений ER70 0.8мм вел. ~4.2кг (оранж.упак.),873,279.15,359.9
,"ЕDON Автомойка CM-PT 90 ,2,2 кВт (ном.-80 Бар, макс--120 Бар) облегшена",1,1890.0,4279.38
,ЕDON Відбійний молоток IDH-GL-65A,1,2295.0,5196.39
,"ЕDON Дрель ID-DL 1137 ,1100Вт",1,534.82,1183.25
,ЕDON Дрель ударна ED-CJZ-1355 (500Вт) NEW,1,553.7,1183.25
,ЕDON Набір інструменту + акумул.шуруповерт 12V ED-42L-TZ,3,1161.0,2628.76
,ЕDON Набір інструменту + дрель ударна 1200Вт ED-42C-TZ,4,1021.02,2364.29
,ЕDON Перфоратор ED-2603A прямий (змінний патрон),2,1437.48,2420.99
,"ЕDON Перфоратор Z1C-ED-32X, 1500 Вт, 4,5дж(бочковий)",1,2270.4,3227.7
,"ЕDON УШМ AG125-1037P (коротка ручка, захист від порохів) 800 Вт",2,628.71,1195.21
AG12-HL1002,ЕDON УШМ AG125-HL1002,3,536.0,1030.0
,"ЕDON УШМ AG125-HL1015 (коротка ручка, під MAKITA) 720 Вт",11,488.72,1100.41
,ЕDON УШМ ED-1002 (довга ручка),1,726.0,1030.0
,ЕDON УШМ ED-1029B (коротка ручка) 1100 Вт,1,473.2,1091.11
,"ЕDON УШМ ED-AG 230мм, 2350Вт.  (пл.пуск) AG 230 AT 6919",5,1301.21,2702.3
,"ЕDON Циркулярна пила CS-185-68 ,185 мм , 1050Вт",2,1299.6,2323.09
,"ЕDON Циркулярна пила CS-235-85 (235мм, 85мм-пропил) 2530Вт NEW",1,1661.08,3551.09
,"ЕDON Циркулярна пила P-CS185-65 (1050Вт, 185мм, гл.проп.-65мм) NEW",1,972.0,2200.82
,"ЕDON Шуруповерт аккумуляторн. QM 1006S, 12 V, 2А/год (в чем., кругла батарея)",2,1118.04,1882.75
NPX 1220,Електродотримач тип 200А Germany Type,5,50.4,68.04
NPX1310,Електродотримач тип 300А Japan Type,1,75.0,101.25
NPX1620,Електродотримач тип 600А Germany Type,7,87.6,118.26
20-0430,Заклепка алюмінієва 3.2мм x 6.40мм - 50 шт,13,6.37,9.06
20-0680,Заклепка алюмінієва 4.8мм x 23.00мм - 50 шт,3,16.92,24.32
20-0610,Заклепка алюмінієва 4.8мм x 30мм - 50 шт,2,21.24,30.53
,Запалення до б/т WINZOR,5,97.3,231.69
,Запалення до тримера (кит.),3,84.0,132.46
,Захист бачка до бензотримера 2Т (пластмасовий),1,13.0,42.97
,Захист бачка до бензотримера 4Т (метал),1,15.0,56.7
,Зварювальний інвертор PROWELD WM-280,5,1600.8,1772.89
,"Зварювальний інвертор PROWELD WM-350, 7,5 кВт",1,2272.4,2516.68
,Зварювальний інвертор ЕDON LV-250,1,1783.24,3793.41
81-2136,"Зеркало телескопічне 170-485мм, діаметр -31мм",15,58.86,88.0
,Зуби зчеплення до приводного механізму з пров. до б/п (пара),6,7.5,12.94
RZ-15278,Ізострічка тканинна  19мм чорна (рветься),50,31.57,47.4
KZ-05302,"Камера до колеса 3,5*8 (польські)",1,62.08,95.69
KZ-05279,Камера до колеса 4*6 (польські),3,60.04,94.36
KZ-02207,Камера до колеса 4*8 (польські),10,81.18,90.73
,"Каністра з кришкою пластик ПЕ ""Дельта"" 10л. (21шт/уп)",4,39.36,78.72
,"Каністра з кришкою пластик ПЕ ""Дельта"" 5л. (34шт/уп)",51,25.08,50.16
ET-0007,Каніфоль соснова Crystal Vita вага 20 гр нетто,6,7.26,12.85
,Карбюратор до ST180 (кращий),1,598.0,662.29
,Карбюратор до ST180 деш.,3,163.0,397.37
,Карбюратор до б/т (великий отвір),33,116.65,278.2
ST-FS55,Карбюратор до б/т ST (FS 55) WINZOR,1,278.0,662.29
81-1001,Каска жовта (будівельна),1,46.08,68.89
81-1003,Каска червона (контролюючі органи),1,46.66,69.76
50633,Катушка для б/т (червона),77,34.2,55.82
57250,Катушка для б/т алюмінієва 48мм,310,89.66,129.8
120340,Катушка для б/т напівавтоматична (сіро-оранжева) аналог TH-1,92,79.0,108.09
53939,Катушка для б/т напівавтоматична зміцнена (метал. кнопка),88,110.75,151.95
50637,Катушка для б/т під STIHL кит.(мет.точка),66,71.07,111.64
,Катушка запалення до б/п (кит.),6,91.6,119.17
19-4224,Кельма PROFI (двохкомпонентна ручка) бетонщика 200мм,55,32.13,51.73
19-4222,Кельма PROFI (двохкомпонентна ручка) пічника 175мм,56,28.82,46.4
19-4228,Кельма PROFI (двохкомпонентна ручка) плиточника 180мм,28,31.03,47.86
19-4232,Кельма PROFI (двохкомпонентна ручка) трапецевидна 120мм,62,31.46,41.63
19-4234,Кельма PROFI (двохкомпонентна ручка) трапецевидна 140мм,52,26.72,43.02
19-4122,"Кельма пічника з дерев.ручкою ударна (порошкове покр, посилена ручка)",12,13.97,22.49
19-4134,Кельма трапецевидна 140мм з дерев.ручкою (порошкове покр.),9,12.29,19.79
91-1675,"Кисть плоска ""Стандарт"" 3.0"" (75мм/10мм/38мм)",19,10.76,17.28
IDH1983288,Клей для металу PATTEX FIX 392мл,14,14.0,49.0
CS101,Клей-тубус Cerezit CS 101 280мл (універс),60,35.0,87.5
EM-0008,"Клема-крокодил для акумулятора (пара) великі (довж=17,5см)",1,24.63,76.64
22-9180,"Кліщі 180 мм, C45, HRC 44~48",5,61.58,61.58
22-9200,"Кліщі 200 мм, C45, HRC 44~48",2,74.0,74.0
75-2243,"Кліщі для обтиску штекерів RJ11, RJ12, RJ45 190 мм",3,137.14,316.3
KO-0006,Ключ для болгарки,93,13.9,33.23
KO-0014,Ключ для болгарки УНІВЕРСАЛЬНИЙ,50,15.29,36.77
76-0321,"Ключ разводной 150 мм, 0-35 мм с обрезиненной ручкой, Cr-V",2,141.07,229.06
71-1012,Ключ рожково-накидний 12 мм SS,4,10.27,19.23
71-1014,Ключ рожково-накидний 14 мм SS,2,14.4,20.7
76-0322,"Ключ розвідний 200 мм, 0-38 мм з обгумованою ручкою, Cr - V",3,193.68,290.15
,"Ключ свічний SABER до ST (TORX 27,на зірочку)",2,33.27,66.45
9928,Ключ свічний Т-образний дешевий (на зірочку TORX) помаранч,5,17.16,39.87
75-0010,"Ключ шестигранний CrV 10,0мм L40-170мм, 10шт/уп",2,18.3,26.74
75-0014,"Ключ шестигранний CrV 14,0мм L75-246мм, 4шт/уп",1,43.78,63.95
75-0007,"Ключ шестигранний CrV 7,0мм L36-142мм, 10шт/уп",18,10.21,14.92
75-0008,"Ключ шестигранний CrV 8,0мм L36-149мм, 10шт/уп",19,13.36,19.52
,Кнопка до бетономішалки AgriMotor,5,144.84,195.96
,Коленвал латунний до б/т,1,239.2,264.91
,Коленвал латунний до б/т 40мм (в упак),3,123.4,264.91
KZ-08202,"Колесо ЖОВТЕ поліуритан. ВС 2,5*4 (d20мм)",2,330.65,508.56
KZ-05299,"Колесо ЖОВТЕ поліуритан. ВС 4*8 (+вісь, d12мм)",2,570.0,620.0
KZ-05245,"Колесо ЧОРНЕ пневматичне 2,5*4 (d20мм)",4,196.03,436.8
KZ-05243,Колесо ЧОРНЕ пневматичне 4*4 (d20мм),2,279.45,514.33
KZ-09410,"Колесо ЧОРНЕ пневматичне 4*8 BC (d12мм,  +вісь) 6PR",2,325.0,487.5
KZ-05241,"Колесо ЧОРНЕ пневматичне 4*8 BC (d12мм,  +вісь) посилене 8PR",3,450.0,386.0
,Корзина щеплення до б/п (розбірна),8,28.6,66.45
,Кришка до масляного бачка до б/п,6,11.0,17.72
,Кришка тормоза до б/п (зрізана),5,57.2,132.46
,Кришка тормоза до б/п пряма,3,63.79,152.39
,Кріплення до захисту ножа б/т (метал) 2Т,12,40.0,0.0
,Кріплення до захисту ножа б/т (пласт) 4Т,8,39.0,51.75
,Кріплення ручок до б/т (труба 26мм),3,45.54,79.3
,Кріплення ручок до б/т (труба 28мм),7,42.06,79.3
,Кріплення ручок до б/т зміцнене,86,49.4,99.23
,Кріпленя мотора до бетонозмішувачу AgriMotor,2,41.58,57.39
63107-000,"Круг відрізний (метал) ATAMAN 115 1,2 22,23",625,11.91,14.05
80325-000,"Круг відрізний (метал) ATAMAN 125 0,8 22.23",750,13.2,15.56
65035-000,"Круг відрізний (метал) ATAMAN 125 1,0 22.23",13444,13.84,15.73
63082-000,"Круг відрізний (метал) ATAMAN 125 1,2 22,23",24446,13.74,15.81
63083-000,"Круг відрізний (метал) ATAMAN 125 1,6 22,23",1175,14.75,16.56
63843-000,"Круг відрізний (метал) ATAMAN 150 1,6 22,23",575,24.43,27.44
63085-000,"Круг відрізний (метал) ATAMAN 180 1,6 22,23",900,28.66,32.7
63086-000,"Круг відрізний (метал) ATAMAN 180 2,0 22,23",26,28.59,33.72
63087-000,"Круг відрізний (метал) ATAMAN 180 2,5 22,23",50,36.61,43.17
63088-000,"Круг відрізний (метал) ATAMAN 230 2,0 22,23",1473,37.1,41.67
63089-000,"Круг відрізний (метал) ATAMAN 230 2,5 22,23",50,38.53,45.43
63846-000,"Круг відрізний (метал) ATAMAN 300 3,0 32",7,84.43,99.56
72869-000,"Круг відрізний (метал) ATAMAN 355 3,5 25,4",25,99.23,111.44
72870-000,"Круг відрізний (метал) ATAMAN 400 3,5 32",30,118.52,133.11
D-18742,"Круг відрізний для бетону МАКІТА 230*3,0*22.2",30,21.0,31.4
D-18770,Круг відрізний для металу МАКІТА 125*1.2*22,60,14.6,21.83
65025-000,"Круг зачисний АТАМАН 115 6,0 22,23",30,22.56,26.61
65026-000,"Круг зачисний АТАМАН 125 6,0 22,23",867,26.23,30.21
65028-000,"Круг зачисний АТАМАН 180 6,0 22,23",10,82.69,92.86
65029-000,"Круг зачисний АТАМАН 230 6,0 22,23",13,89.15,101.23
3625255,Кутник будівельний 250мм Grad,43,32.15,40.76
3625305,Кутник будівельний 300мм Grad,33,33.06,43.86
3625355,Кутник будівельний 350мм Grad,5,36.7,46.07
,"Ліска армована кручена FORESTA 2,4мм*570м",1,882.56,1064.62
19-1016,"Ліска для триммера 1,65 мм* 15 м, ""зірка""",19,8.8,17.27
,"Ліска струна армована квадрат моток, 3,3 мм 15м.",30,34.9,70.98
11-074,"Ліска струна зірочка бухта 2,0 мм  1661м.",1,802.33,1568.55
11-077,"Ліска струна зірочка бухта 3,0 мм. 738м.",5,802.03,1567.97
11-095,"Ліска струна зірочка бухта 3,3 мм. 183м.",5,246.05,486.12
11-139,"Ліска струна зірочка моток 2,4 мм  15м.",48,15.73,27.14
11-097,"Ліска струна пилка бухта 3,0мм 1,5 кг 151м.",1,456.76,892.96
,"Ліхтар акумуляторний Power Style (LED, Zoom, кейс)",14,318.54,396.8
KZ-14713,Лопата саперна мала (Польша) дерев.ручка,6,149.6,203.85
KZ-14010,Лопата саперна металева 700мм Польша (зелена),9,241.5,343.77
67712-004,"Магнітний кутник для зварки ""Днiпро М""  МКВ-1013 (14кг) + вимикач",1,475.07,475.07
67712-005,"Магнітний кутник для зварки ""Дніпро-М"" (МКВ-1324 (з включенням))",1,633.42,633.42
,Макловиця дер.руч. (гладка) 30х110 ворс 57мм.PL,6,45.12,104.78
,Макловиця дер.руч. (гладка) 70х170 ворс 57мм.PL,10,118.06,278.13
,Макловиця дер.руч. (гладка) 80х180 ворс 57мм.PL,9,141.16,331.95
1603,Макловиця дер.ручка (Нейлон) 40х140мм ворс 64мм,2,54.01,72.46
1606,Макловиця дер.ручка (Нейлон) 80х180мм ворс 83мм,2,80.37,120.15
91-9213,Макловиця дер.ручка 30*130 мм не лак. (укр),2,15.6,23.32
AR-0009,Манометр вуглекислотний CO2 (0-1 МПа),1,58.05,142.65
AR-0010,Манометр вуглекислотний CO2 (0-16 МПа),1,128.8,142.65
AR-0014,"Манометр пропановий (0-0,4 МПа)",4,58.05,142.65
AR-0013,"Манометр пропановий (0-0,6 МПа)",4,58.05,142.65
,Маска захисна прозора (бірюза),18,70.0,87.27
120653,"Маска зварювальна автозатемнення ""хамелеон"" Кентавр CM-203P",3,361.0,547.11
RFGCH01,Маска-сітка газонокосарщика захисна (червона),6,81.51,121.83
,Масляний насос до б/п,2,30.16,53.16
BS-01409,Мастило 2х-тактне під STIHL 0.5л. (20шт/уп),146,38.0,60.28
BS-02561,Мастило 2х-тактне під STIHL 1л.(15шт/уп),196,58.0,90.42
BS-01909,Мастило 2х-тактне під STIHL 1л.(з дозатором) (10шт/уп),69,80.87,126.04
BS-02551,"Мастило для змащування ланцюгів 1,2л світле (12шт/уп)",64,60.0,91.12
80-0622,"Міксер для гіпсових і цементних сумішей D 120 мм, 600 мм",2,55.26,79.44
80-0022,Міксер для фарб і сумішей стрічковий D 120 мм L 600 мм,2,50.94,73.23
101296 KZ-20146,Молоток кірка 2кг WMF к.296,6,225.0,0.0
02-0705,"Молоток столярний 450 г з магнітним утримувачем ручка із скловолокна, покриття TRP",1,106.2,152.66
79-0425,"Мультитул ""Пикник"" 5-в-1",3,47.95,97.8
79-0025,"Мультитул-брелок 5-в- 1 (ніж, викрутка ""+"", викрутка ""-"", ліхтарик, відкривачка)",4,80.06,119.69
,"Муфта до б/т (легка, алюмін.)",20,33.36,61.58
,Муфта до б/т метал.,19,46.1,85.06
,Муфта до бетономішалки AgriMotor,14,71.5,98.67
,Муфта зщеплення до б/п,4,30.36,53.16
,Набір амортизаторів до б/п (5шт),6,22.26,46.51
40-0163,Набір викруток 15 ел. точні,1,107.14,163.88
67634-000,"Набір для встановлення замків ""Дніпро-М"" 3в1 (23 мм, 50*20 мм)",2,34.99,53.43
76-0932,Набір ключів накидних універсальних 9-32 мм (2 шт),1,81.0,118.3
66103-000,"Набір ключів шестигранних, короткі CR-V, 9 шт ""Бригадир Standart""",1,28.73,42.95
78-1414,"Набір насадок торцевих CrV, E - TORX 14 шт (1/4 ""- 4/ 5/6/7/8/10 1/2 ""- 10/11/12/14/16/18/20/22)",1,264.38,395.24
78-1213,"Набір насадок торцевих CrVз 1/2"" подовженою трещоткою 72 зуба - 12 ел.(ракета)",1,477.7,714.16
,Набір редукторний до б/т,9,34.71,79.3
ZM-0017,"Наголовник для маски (простий, білий)",14,27.88,43.41
ES-0000,"Наконечник до півавтомату діам.0,6мм E-Cu (D=6мм, L=25мм)",36,5.76,12.85
ES-0002,"Наконечник до півавтомату діам.1,0мм",2,3.63,12.85
NCU0003-10,"Наконечник контактний до півавтомату 1,0мм*25мм*М6 E-Cu (КРАТНО 50шт)",50,4.2,6.7
81-2138,Намагнічувач для викруток,2,37.8,56.51
78-0012,"Насадка торцева 6-гранная 1/2"" 12мм CrV",6,14.4,21.53
78-0014,"Насадка торцева 6-гранная 1/2"" 14мм CrV",5,14.4,21.53
78-0015,"Насадка торцева 6-гранная 1/2"" 15мм CrV",10,13.54,18.11
78-0016,"Насадка торцева 6-гранная 1/2"" 16мм CrV",7,13.41,18.11
78-0018,"Насадка торцева 6-гранная 1/2"" 18мм CrV",5,17.55,23.81
78-0022,"Насадка торцева 6-гранная 1/2"" 22мм CrV",1,23.94,35.79
78-0030,"Насадка торцева 6-гранная 1/2"" 30мм CrV",4,51.28,71.31
78-0032,"Насадка торцева 6-гранная 1/2"" 32мм CrV",2,69.86,69.86
78-0008,"Насадка торцева 6-гранная 1/2"" 8мм CrV",13,13.3,18.11
